image,num_faces,gpu_upload_ms,gpu_gray_ms,gpu_download_ms,face_detect_ms,landmarks_ms,save_ms,total_ms
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0276.jpg,2,2.81501,34.116,0.244042,66.2764,13.4062,36.8201,153.678
lfw-deepfunneled/lfw-deepfunneled/Richard_Myers/Richard_Myers_0016.jpg,1,2.3204,0.080987,0.217784,10.1644,9.95895,6.84449,29.587
lfw-deepfunneled/lfw-deepfunneled/Lisa_Raymond/Lisa_Raymond_0002.jpg,1,2.12656,0.074808,0.140936,9.66641,10.0512,22.1764,44.2364
lfw-deepfunneled/lfw-deepfunneled/Saeed_Anwar/Saeed_Anwar_0001.jpg,1,2.27553,0.070701,0.194262,11.8612,10.386,45.7077,70.4954
lfw-deepfunneled/lfw-deepfunneled/Natalie_Coughlin/Natalie_Coughlin_0001.jpg,1,1.73884,0.064932,0.113399,9.46473,6.61754,28.1823,46.1817
lfw-deepfunneled/lfw-deepfunneled/Claudia_Schiffer/Claudia_Schiffer_0002.jpg,1,12.6036,0.051316,0.093143,9.05853,9.96206,49.2628,81.0314
lfw-deepfunneled/lfw-deepfunneled/Ray_Allen/Ray_Allen_0002.jpg,1,1.33277,0.04028,0.255362,12.9819,6.42817,13.1331,34.1716
lfw-deepfunneled/lfw-deepfunneled/Faye_Dunaway/Faye_Dunaway_0001.jpg,1,1.65572,0.052985,0.185145,15.2674,16.9589,28.7608,62.8809
lfw-deepfunneled/lfw-deepfunneled/Yuri_Luzhkov/Yuri_Luzhkov_0001.jpg,1,1.49076,0.039571,0.281424,9.17335,6.55525,67.5545,85.0949
lfw-deepfunneled/lfw-deepfunneled/Megawati_Sukarnoputri/Megawati_Sukarnoputri_0018.jpg,1,23.2459,0.037948,0.101135,14.2188,6.39938,17.622,61.6251
lfw-deepfunneled/lfw-deepfunneled/Gustavo_Cisneros/Gustavo_Cisneros_0001.jpg,1,1.66451,0.053739,0.193713,14.1602,10.3116,9.5788,35.9626
lfw-deepfunneled/lfw-deepfunneled/Silvio_Berlusconi/Silvio_Berlusconi_0017.jpg,2,75.2411,0.037795,0.094787,10.4441,13.443,30.0311,129.292
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0398.jpg,1,0.746036,0.038882,0.253091,14.6541,6.54229,37.2498,59.4842
lfw-deepfunneled/lfw-deepfunneled/Xiang_Huaicheng/Xiang_Huaicheng_0001.jpg,1,41.4217,0.036945,0.258634,10.8695,6.5252,4.3407,63.4526
lfw-deepfunneled/lfw-deepfunneled/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0009.jpg,2,18.1852,0.050328,0.142454,20.4346,20.415,57.3656,116.593
lfw-deepfunneled/lfw-deepfunneled/John_Banko/John_Banko_0001.jpg,1,2.04507,0.040245,0.304876,11.1,10.0537,5.67634,29.2202
lfw-deepfunneled/lfw-deepfunneled/Roy_Jones_Jr/Roy_Jones_Jr_0002.jpg,1,38.6243,0.059659,0.183254,11.6794,11.5519,15.8688,77.9673
lfw-deepfunneled/lfw-deepfunneled/Greg_Hennigar/Greg_Hennigar_0001.jpg,1,1.63375,0.049553,0.162768,12.2364,10.1571,10.806,35.0456
lfw-deepfunneled/lfw-deepfunneled/Rudolf_Schuster/Rudolf_Schuster_0001.jpg,1,2.21582,0.052132,0.135608,15.0307,10.0267,56.1149,83.5759
lfw-deepfunneled/lfw-deepfunneled/Rollie_Massimino/Rollie_Massimino_0001.jpg,1,2.11721,0.040126,0.297112,9.99069,6.63497,47.3797,66.4598
lfw-deepfunneled/lfw-deepfunneled/Mauricio_Macri/Mauricio_Macri_0001.jpg,1,2.6998,0.066316,2.01924,15.034,6.48925,31.414,57.7225
lfw-deepfunneled/lfw-deepfunneled/Carly_Fiorina/Carly_Fiorina_0003.jpg,1,18.3808,0.054285,0.215703,11.5326,9.97122,4.94557,45.1002
lfw-deepfunneled/lfw-deepfunneled/Tom_Ridge/Tom_Ridge_0020.jpg,1,2.34958,0.042269,0.331938,7.64018,6.23804,17.7012,34.3033
lfw-deepfunneled/lfw-deepfunneled/Bill_Clinton/Bill_Clinton_0014.jpg,2,4.20204,0.051019,0.230298,11.5689,30.7347,5.63932,52.4262
lfw-deepfunneled/lfw-deepfunneled/Jeremy_Greenstock/Jeremy_Greenstock_0013.jpg,1,1.71345,0.056421,1.52705,10.1114,15.1413,5.62094,34.1706
lfw-deepfunneled/lfw-deepfunneled/Sachiko_Yamada/Sachiko_Yamada_0002.jpg,1,8.16204,0.040807,0.274853,20.3342,6.78373,18.4617,54.0573
lfw-deepfunneled/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0019.jpg,1,35.5999,0.054792,0.289023,9.87212,8.68837,8.43474,62.939
lfw-deepfunneled/lfw-deepfunneled/Bulent_Ecevit/Bulent_Ecevit_0001.jpg,1,3.15115,0.125209,0.110939,8.13464,6.98302,4.53178,23.0367
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0373.jpg,1,1.73744,0.117819,0.18633,10.6236,6.54976,6.48895,25.7039
lfw-deepfunneled/lfw-deepfunneled/Peter_Greenaway/Peter_Greenaway_0002.jpg,1,2.67658,0.047044,0.261214,7.07483,11.5948,5.91611,27.5706
lfw-deepfunneled/lfw-deepfunneled/Mukesh_Ambani/Mukesh_Ambani_0003.jpg,1,7.1433,0.049564,0.20706,8.50142,6.76745,24.7454,47.4142
lfw-deepfunneled/lfw-deepfunneled/Joan_Laporta/Joan_Laporta_0003.jpg,1,2.18658,0.0502,0.262898,7.6531,11.6321,12.6838,34.4687
lfw-deepfunneled/lfw-deepfunneled/Tiger_Woods/Tiger_Woods_0014.jpg,1,10.1151,0.049457,0.203256,5.68845,6.7054,3.30214,26.0638
lfw-deepfunneled/lfw-deepfunneled/William_Hochul/William_Hochul_0001.jpg,1,1.98432,0.047611,0.330472,9.11163,6.21231,37.0308,54.7172
lfw-deepfunneled/lfw-deepfunneled/Carmen_Electra/Carmen_Electra_0006.jpg,1,2.29393,0.049059,0.307324,7.66211,10.0169,12.5901,32.9194
lfw-deepfunneled/lfw-deepfunneled/Laura_Bush/Laura_Bush_0009.jpg,2,2.15795,0.047623,0.216542,9.18699,12.6284,13.5203,37.7578
lfw-deepfunneled/lfw-deepfunneled/Tassos_Papadopoulos/Tassos_Papadopoulos_0002.jpg,1,7.31511,0.050551,0.113004,7.64991,6.36211,18.8108,40.3015
lfw-deepfunneled/lfw-deepfunneled/Norman_Mailer/Norman_Mailer_0001.jpg,1,18.6864,0.040393,0.1918,10.5427,14.2275,16.6555,60.3442
lfw-deepfunneled/lfw-deepfunneled/Ken_Dorsey/Ken_Dorsey_0001.jpg,1,2.24377,0.045989,3.1465,9.68327,19.7126,14.7672,49.5994
lfw-deepfunneled/lfw-deepfunneled/Mike_Miller/Mike_Miller_0001.jpg,1,2.377,0.049369,0.294963,8.52309,6.26586,4.06935,21.5796
lfw-deepfunneled/lfw-deepfunneled/Naomi_Watts/Naomi_Watts_0013.jpg,2,2.98549,0.046903,0.24992,10.7919,12.5931,6.59656,33.2638
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0156.jpg,1,1.13909,0.048127,0.328053,10.8131,6.2268,15.3391,33.8943
lfw-deepfunneled/lfw-deepfunneled/Jim_Wall/Jim_Wall_0001.jpg,1,2.37805,0.046224,0.246163,6.69156,6.59099,11.6258,27.5788
lfw-deepfunneled/lfw-deepfunneled/Leah_Remini/Leah_Remini_0001.jpg,1,29.9965,0.041718,0.194703,8.45258,6.39828,15.16,60.2438
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0027.jpg,1,2.19538,0.049299,0.3574,10.9322,6.31945,6.82329,26.677
lfw-deepfunneled/lfw-deepfunneled/Justine_Henin/Justine_Henin_0002.jpg,1,34.2128,0.041435,0.272665,7.24796,6.30169,52.3222,100.399
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0182.jpg,2,1.52881,0.051186,0.212732,12.3664,19.774,22.1487,56.0819
lfw-deepfunneled/lfw-deepfunneled/Bulent_Ecevit/Bulent_Ecevit_0006.jpg,1,16.1133,0.038991,0.223682,9.18743,6.35066,38.8725,70.7865
lfw-deepfunneled/lfw-deepfunneled/Larry_Flynt/Larry_Flynt_0001.jpg,1,45.949,0.048349,0.223125,8.28647,6.27751,46.2364,107.021
lfw-deepfunneled/lfw-deepfunneled/Muhammad_Ali/Muhammad_Ali_0010.jpg,1,44.0436,0.061491,0.286411,6.66123,10.0896,33.091,94.2333
lfw-deepfunneled/lfw-deepfunneled/Stephen_Friedman/Stephen_Friedman_0002.jpg,1,2.24282,0.039594,0.166791,7.97533,6.3064,49.3189,66.0498
lfw-deepfunneled/lfw-deepfunneled/David_Beckham/David_Beckham_0006.jpg,1,1.49163,0.037795,0.286901,12.927,6.3689,43.9017,65.0139
lfw-deepfunneled/lfw-deepfunneled/Marc_Gold/Marc_Gold_0001.jpg,1,18.7067,0.036342,0.20948,14.2957,6.51866,53.1621,92.929
lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0053.jpg,1,53.5563,0.057623,0.292047,13.4156,6.41748,46.146,119.885
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0169.jpg,2,0.730027,0.036298,0.2015,11.3061,12.6504,8.65801,33.5823
lfw-deepfunneled/lfw-deepfunneled/Charles_Taylor/Charles_Taylor_0001.jpg,1,2.1957,0.059754,0.202769,12.6349,6.38689,5.56685,27.0469
lfw-deepfunneled/lfw-deepfunneled/Steve_Ballmer/Steve_Ballmer_0002.jpg,1,1.67981,0.054476,0.209299,9.83954,10.8438,3.10804,25.735
lfw-deepfunneled/lfw-deepfunneled/Amelia_Vega/Amelia_Vega_0002.jpg,1,1.6797,0.052336,0.231808,14.2001,9.87425,4.63409,30.6723
lfw-deepfunneled/lfw-deepfunneled/Jacques_Chirac/Jacques_Chirac_0044.jpg,1,1.70462,0.075114,0.164923,8.78957,10.3534,31.371,52.4586
lfw-deepfunneled/lfw-deepfunneled/Rick_Perry/Rick_Perry_0002.jpg,2,13.417,0.044698,0.232799,14.0202,20.3619,41.059,89.1356
lfw-deepfunneled/lfw-deepfunneled/Dominique_de_Villepin/Dominique_de_Villepin_0004.jpg,1,1.68763,0.05378,0.23616,7.36583,9.9772,41.5288,60.8494
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0260.jpg,1,2.53845,0.046724,0.211376,10.3133,10.0636,11.324,34.4975
lfw-deepfunneled/lfw-deepfunneled/Bill_Gates/Bill_Gates_0015.jpg,1,33.9876,0.050943,0.262705,11.3263,10.2676,68.403,124.298
lfw-deepfunneled/lfw-deepfunneled/Anna_Kournikova/Anna_Kournikova_0011.jpg,1,1.40115,0.040007,0.24514,9.81187,6.60057,28.2005,46.2992
lfw-deepfunneled/lfw-deepfunneled/Denise_Locke/Denise_Locke_0001.jpg,1,4.01834,0.052758,0.249961,10.5212,6.60896,5.18696,26.6382
lfw-deepfunneled/lfw-deepfunneled/Laura_Bush/Laura_Bush_0001.jpg,1,0.763412,0.049224,0.20174,11.0833,6.46294,47.7618,66.3225
lfw-deepfunneled/lfw-deepfunneled/Edward_Egan/Edward_Egan_0001.jpg,2,3.16293,0.038255,0.257675,12.0338,12.7662,5.85015,34.109
lfw-deepfunneled/lfw-deepfunneled/Ciro_Gomes/Ciro_Gomes_0005.jpg,1,1.52015,0.039928,0.268645,9.70771,6.60673,45.1424,63.2855
lfw-deepfunneled/lfw-deepfunneled/Sven_Ottke/Sven_Ottke_0001.jpg,1,1.6049,0.036924,0.399886,10.3753,6.32828,9.81513,28.5604
lfw-deepfunneled/lfw-deepfunneled/Silvie_Cabero/Silvie_Cabero_0001.jpg,1,12.6371,0.038611,0.311861,6.97969,6.51422,9.70439,36.1859
lfw-deepfunneled/lfw-deepfunneled/Kevin_Hearn/Kevin_Hearn_0001.jpg,2,1.77139,0.048929,0.171166,8.57611,30.5784,35.8974,77.0433
lfw-deepfunneled/lfw-deepfunneled/Polona_Bas/Polona_Bas_0001.jpg,1,1.63806,0.053424,0.22616,15.237,9.86052,44.8374,71.8526
lfw-deepfunneled/lfw-deepfunneled/Li_Peng/Li_Peng_0001.jpg,1,40.923,0.053162,0.175926,17.7441,6.3004,8.33307,73.5296
lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0063.jpg,2,0.773156,0.039049,0.225284,14.0688,13.0976,8.7544,36.9583
lfw-deepfunneled/lfw-deepfunneled/Norodom_Sihanouk/Norodom_Sihanouk_0003.jpg,1,2.85598,0.040013,0.240182,10.2651,6.64432,6.24367,26.2893
lfw-deepfunneled/lfw-deepfunneled/Trent_Lott/Trent_Lott_0007.jpg,1,39.6276,0.03955,0.226875,12.3824,6.38637,38.979,97.6419
lfw-deepfunneled/lfw-deepfunneled/Laura_Bush/Laura_Bush_0019.jpg,1,0.750882,0.03913,0.71998,8.32503,6.72261,21.0646,37.6223
lfw-deepfunneled/lfw-deepfunneled/Sinead_OConnor/Sinead_OConnor_0001.jpg,1,1.71049,0.051818,1.13848,13.6045,9.9902,24.1759,50.6714
lfw-deepfunneled/lfw-deepfunneled/Zico/Zico_0003.jpg,2,41.6526,0.052479,0.945444,12.3245,19.7804,32.2042,106.96
lfw-deepfunneled/lfw-deepfunneled/Brian_De_Palma/Brian_De_Palma_0001.jpg,2,12.9579,0.055126,0.636206,15.2644,20.02,15.7146,64.6483
lfw-deepfunneled/lfw-deepfunneled/Asif_Hanif/Asif_Hanif_0001.jpg,1,1.69329,0.055598,0.411049,8.62672,11.3096,19.4989,41.5951
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0522.jpg,1,17.8206,0.066185,0.582346,12.2295,10.0229,50.1937,90.9152
lfw-deepfunneled/lfw-deepfunneled/Alyson_Hannigan/Alyson_Hannigan_0001.jpg,1,1.66784,0.063323,1.10152,15.5994,9.92755,4.62439,32.984
lfw-deepfunneled/lfw-deepfunneled/Tim_Chapman/Tim_Chapman_0001.jpg,1,40.5331,0.039395,0.962724,11.3245,10.2243,52.9299,116.014
lfw-deepfunneled/lfw-deepfunneled/Abdullah_Gul/Abdullah_Gul_0004.jpg,1,10.3549,0.054053,0.388578,11.286,9.95345,7.42258,39.4595
lfw-deepfunneled/lfw-deepfunneled/Judi_Dench/Judi_Dench_0001.jpg,1,1.59624,0.05232,0.465401,8.25778,9.8346,9.24502,29.4514
lfw-deepfunneled/lfw-deepfunneled/Joseph_Fiennes/Joseph_Fiennes_0001.jpg,1,1.78162,0.057323,0.400845,11.402,10.2316,44.4086,68.2819
lfw-deepfunneled/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0011.jpg,2,1.5352,0.038758,0.557095,18.5761,12.5735,49.6248,82.9055
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0173.jpg,1,0.740286,0.044976,2.442,13.6408,6.3831,7.0679,30.319
lfw-deepfunneled/lfw-deepfunneled/Garry_Trudeau/Garry_Trudeau_0002.jpg,1,1.54209,0.03837,1.03072,14.554,6.41258,9.95564,33.5334
lfw-deepfunneled/lfw-deepfunneled/Martin_Cauchon/Martin_Cauchon_0001.jpg,2,1.4449,0.039486,1.21181,12.8721,12.597,18.3817,46.547
lfw-deepfunneled/lfw-deepfunneled/Sheila_Copps/Sheila_Copps_0004.jpg,2,9.02552,0.03927,1.28571,11.9755,12.6751,43.7035,78.7047
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0309.jpg,1,0.878828,0.058054,1.15351,12.1459,10.0244,9.54282,33.8035
lfw-deepfunneled/lfw-deepfunneled/Robert_Duvall/Robert_Duvall_0003.jpg,1,2.34352,0.07141,1.12287,12.0118,9.87931,8.45115,33.88
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0084.jpg,1,8.26669,0.041763,0.789452,9.03628,6.36452,17.961,42.4597
lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0048.jpg,1,0.729176,0.037426,1.19623,10.6817,6.21983,55.764,74.6284
lfw-deepfunneled/lfw-deepfunneled/Jorma_Huhtala/Jorma_Huhtala_0001.jpg,1,1.50599,0.039677,1.43039,14.7006,6.31319,51.5626,75.5524
lfw-deepfunneled/lfw-deepfunneled/Tali_Imani/Tali_Imani_0001.jpg,1,81.1104,0.050711,1.02399,8.59614,10.0591,44.3462,145.187
lfw-deepfunneled/lfw-deepfunneled/Lars_Von_Trier/Lars_Von_Trier_0001.jpg,1,2.7489,0.051181,1.02001,15.136,6.55384,6.38775,31.8977
lfw-deepfunneled/lfw-deepfunneled/Meryl_Streep/Meryl_Streep_0002.jpg,1,54.0108,0.040648,0.797346,13.028,10.27,72.0806,150.227
lfw-deepfunneled/lfw-deepfunneled/Vincent_Brooks/Vincent_Brooks_0005.jpg,1,1.67386,0.052493,1.20746,11.1318,6.57731,52.8804,73.5233
lfw-deepfunneled/lfw-deepfunneled/Cherie_Blair/Cherie_Blair_0003.jpg,1,46.1575,0.036845,1.12157,8.45785,6.4006,41.979,104.153
lfw-deepfunneled/lfw-deepfunneled/Fred_Huff/Fred_Huff_0001.jpg,1,1.73331,0.059315,1.21076,10.7345,9.92123,13.3292,36.9883
lfw-deepfunneled/lfw-deepfunneled/Robert_Evans/Robert_Evans_0001.jpg,1,5.50772,0.053238,1.15465,8.75314,12.0592,10.7855,38.3135
lfw-deepfunneled/lfw-deepfunneled/George_Robertson/George_Robertson_0007.jpg,1,2.30294,0.052391,1.1528,13.1379,10.0079,4.79147,31.4454
lfw-deepfunneled/lfw-deepfunneled/Abel_Aguilar/Abel_Aguilar_0001.jpg,1,1.66672,0.051934,0.979018,11.7953,10.5102,5.98066,30.9838
lfw-deepfunneled/lfw-deepfunneled/Michael_Powell/Michael_Powell_0001.jpg,1,1.70274,0.051844,0.969102,12.4224,10.7913,48.0693,74.0066
lfw-deepfunneled/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0016.jpg,1,0.839402,0.052606,1.15133,13.5529,9.93984,55.9778,81.5139
lfw-deepfunneled/lfw-deepfunneled/Jesse_Ventura/Jesse_Ventura_0001.jpg,1,48.7765,0.070688,1.4442,11.9939,6.80629,4.45614,73.5477
lfw-deepfunneled/lfw-deepfunneled/Michael_Diekmann/Michael_Diekmann_0001.jpg,1,1.49471,0.042771,1.21443,12.5444,6.4131,7.46621,29.1756
lfw-deepfunneled/lfw-deepfunneled/John_Howard/John_Howard_0018.jpg,2,1.52268,0.04005,1.30713,11.6695,12.6268,8.51995,35.6861
lfw-deepfunneled/lfw-deepfunneled/Laura_Bush/Laura_Bush_0011.jpg,1,16.5215,0.035931,1.20359,9.72424,6.3267,19.0362,52.8482
lfw-deepfunneled/lfw-deepfunneled/Megawati_Sukarnoputri/Megawati_Sukarnoputri_0012.jpg,1,0.751868,0.039298,1.32957,19.1435,6.52757,6.26898,34.0608
lfw-deepfunneled/lfw-deepfunneled/Jenny_Romero/Jenny_Romero_0001.jpg,1,1.48712,0.040521,1.22486,10.0279,7.72909,21.3041,41.8136
lfw-deepfunneled/lfw-deepfunneled/Cindy_Crawford/Cindy_Crawford_0001.jpg,2,1.51221,0.041103,1.25385,15.6577,12.6934,7.71083,38.8691
lfw-deepfunneled/lfw-deepfunneled/Julie_Gerberding/Julie_Gerberding_0008.jpg,1,3.5282,0.052071,1.27547,15.3518,6.45444,5.18268,31.8447
lfw-deepfunneled/lfw-deepfunneled/Kalpana_Chawla/Kalpana_Chawla_0005.jpg,1,2.12947,0.053908,2.91004,18.7725,6.35261,44.6605,74.8791
lfw-deepfunneled/lfw-deepfunneled/Alan_Ball/Alan_Ball_0002.jpg,1,1.98569,0.037496,1.16144,21.95,6.73709,49.817,81.6887
lfw-deepfunneled/lfw-deepfunneled/Shigeo_Nagashima/Shigeo_Nagashima_0001.jpg,1,2.35424,0.050066,1.17169,12.8047,6.37206,7.87938,30.6322
lfw-deepfunneled/lfw-deepfunneled/John_Stockton/John_Stockton_0004.jpg,1,1.67172,0.04819,1.12992,15.1993,6.26339,46.5677,70.8802
lfw-deepfunneled/lfw-deepfunneled/Luis_Horna/Luis_Horna_0003.jpg,1,1.8373,0.056083,0.940217,12.2944,6.30508,15.9322,37.3654
lfw-deepfunneled/lfw-deepfunneled/Roger_Suarez/Roger_Suarez_0001.jpg,1,2.12823,0.04133,1.19656,13.8201,6.36832,10.8133,34.3679
lfw-deepfunneled/lfw-deepfunneled/Doug_Christie/Doug_Christie_0001.jpg,1,2.0058,0.049387,1.24722,9.66639,10.8659,42.2178,66.0525
lfw-deepfunneled/lfw-deepfunneled/Hootie_Johnson/Hootie_Johnson_0002.jpg,1,2.56664,0.051882,0.992782,9.93438,9.9871,39.4086,62.9414
lfw-deepfunneled/lfw-deepfunneled/Elijah_Wood/Elijah_Wood_0003.jpg,1,12.8559,0.051496,1.14878,11.3658,10.3214,42.138,77.8813
lfw-deepfunneled/lfw-deepfunneled/Trisha_Meili/Trisha_Meili_0001.jpg,1,4.29203,0.054349,1.07851,27.7126,10.041,12.9662,56.1447
lfw-deepfunneled/lfw-deepfunneled/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,1,1.62129,0.052253,1.09283,12.4656,10.0237,58.4255,83.6812
lfw-deepfunneled/lfw-deepfunneled/Anna_Kournikova/Anna_Kournikova_0012.jpg,1,0.862128,0.050854,1.20653,14.0951,10.1211,31.8264,58.1622
lfw-deepfunneled/lfw-deepfunneled/Tony_Shalhoub/Tony_Shalhoub_0001.jpg,2,2.42961,0.056801,1.13803,12.7395,19.9138,48.386,84.6638
lfw-deepfunneled/lfw-deepfunneled/Marcelo_Salas/Marcelo_Salas_0001.jpg,1,1.98465,0.037703,1.06318,18.764,6.4932,6.34783,34.6905
lfw-deepfunneled/lfw-deepfunneled/Diana_Taurasi/Diana_Taurasi_0001.jpg,1,2.50742,0.052606,1.16927,17.3789,10.3191,59.2776,90.7049
lfw-deepfunneled/lfw-deepfunneled/Laura_Bush/Laura_Bush_0016.jpg,1,0.735865,0.039775,1.21483,10.8038,6.28238,48.1535,67.2301
lfw-deepfunneled/lfw-deepfunneled/John_McCain/John_McCain_0005.jpg,1,10.331,0.039843,1.23497,8.1981,6.37641,48.5996,74.7799
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0117.jpg,1,1.01795,0.053821,0.908668,10.1724,10.0401,45.5711,67.7641
lfw-deepfunneled/lfw-deepfunneled/Larry_Lucchino/Larry_Lucchino_0002.jpg,1,32.3169,0.044063,0.984109,9.40115,6.37494,54.7855,103.907
lfw-deepfunneled/lfw-deepfunneled/Bruce_Lunsford/Bruce_Lunsford_0001.jpg,1,1.51692,0.03898,1.2391,9.67192,6.4277,29.0209,47.9155
lfw-deepfunneled/lfw-deepfunneled/John_Rosa/John_Rosa_0002.jpg,1,1.72137,0.051277,1.12948,14.1807,10.4653,30.2426,57.7907
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0179.jpg,2,0.884476,0.054291,1.12746,11.9352,19.991,24.795,58.7874
lfw-deepfunneled/lfw-deepfunneled/Julie_Gerberding/Julie_Gerberding_0011.jpg,1,10.9597,0.053128,5.99339,12.6701,10.1169,5.71145,45.5047
lfw-deepfunneled/lfw-deepfunneled/Jack_Straw/Jack_Straw_0013.jpg,1,1.48647,0.045711,1.24407,13.3859,6.43278,15.608,38.203
lfw-deepfunneled/lfw-deepfunneled/Alfonso_Portillo/Alfonso_Portillo_0001.jpg,1,1.456,0.039514,1.3254,10.3085,6.49725,29.2118,48.8384
lfw-deepfunneled/lfw-deepfunneled/JP_Suarez/JP_Suarez_0001.jpg,2,1.68339,0.050858,1.11586,13.0298,20.1838,51.8871,87.9508
lfw-deepfunneled/lfw-deepfunneled/Venus_Williams/Venus_Williams_0007.jpg,1,1.81024,0.040804,1.21988,12.1303,6.47693,13.0674,34.7456
lfw-deepfunneled/lfw-deepfunneled/Mahathir_Mohamad/Mahathir_Mohamad_0007.jpg,1,11.0464,0.085226,1.14066,10.1788,6.34698,4.20742,33.0055
lfw-deepfunneled/lfw-deepfunneled/Magdalena_Maleeva/Magdalena_Maleeva_0002.jpg,1,2.2727,0.053028,1.17745,8.67393,10.7839,50.1517,73.1127
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0160.jpg,1,1.29746,0.067995,1.14783,9.34364,10.1765,6.0711,28.1045
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0227.jpg,1,0.886033,0.056027,1.1147,7.48475,9.97551,48.8833,68.4003
lfw-deepfunneled/lfw-deepfunneled/Sebastian_Saja/Sebastian_Saja_0003.jpg,1,1.68812,0.052607,1.12278,10.6709,9.90273,6.60182,30.0389
lfw-deepfunneled/lfw-deepfunneled/Andy_Bryant/Andy_Bryant_0001.jpg,1,4.92523,0.056971,1.13146,17.0592,10.1677,51.9382,85.2788
lfw-deepfunneled/lfw-deepfunneled/Bartosz_Kizierowski/Bartosz_Kizierowski_0001.jpg,1,8.08441,0.067419,1.1037,10.4678,10.0269,5.63334,35.3837
lfw-deepfunneled/lfw-deepfunneled/Bernard_Kerik/Bernard_Kerik_0001.jpg,1,10.6204,0.054454,1.19573,15.9062,10.1954,53.1255,91.0976
lfw-deepfunneled/lfw-deepfunneled/Lee_Tae-sik/Lee_Tae-sik_0001.jpg,1,1.87122,0.054837,0.902856,11.7832,10.1515,47.2493,72.0129
lfw-deepfunneled/lfw-deepfunneled/Carlos_Menem/Carlos_Menem_0017.jpg,2,1.65763,0.05302,1.10242,10.3966,19.6781,31.89,64.7778
lfw-deepfunneled/lfw-deepfunneled/Timothy_Wirth/Timothy_Wirth_0001.jpg,1,15.0535,0.064332,1.24561,13.8964,9.95793,16.4243,56.6421
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0291.jpg,2,0.882087,0.058722,1.11473,12.903,19.8657,60.2471,95.0714
lfw-deepfunneled/lfw-deepfunneled/Mario_Lemieux/Mario_Lemieux_0001.jpg,1,2.51987,0.052663,1.16283,12.5336,10.2239,9.43826,35.9311
lfw-deepfunneled/lfw-deepfunneled/Hugh_Grant/Hugh_Grant_0006.jpg,1,1.99605,0.063749,2.04746,12.1148,6.41803,7.43156,30.0716
lfw-deepfunneled/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0005.jpg,1,34.8849,0.036251,1.02949,8.53349,6.57215,3.93796,54.9943
lfw-deepfunneled/lfw-deepfunneled/Robert_Weitzel/Robert_Weitzel_0001.jpg,1,34.4466,0.039269,1.34218,11.1243,7.0175,48.879,102.849
lfw-deepfunneled/lfw-deepfunneled/Donald_Fehr/Donald_Fehr_0001.jpg,1,1.87728,0.053628,0.914151,10.5969,10.1919,49.4763,73.11
lfw-deepfunneled/lfw-deepfunneled/Li_Zhaoxing/Li_Zhaoxing_0008.jpg,1,1.61009,0.053922,1.12846,12.9529,10.1538,45.7363,71.6356
lfw-deepfunneled/lfw-deepfunneled/Thabo_Mbeki/Thabo_Mbeki_0001.jpg,1,1.70884,0.051439,1.13621,9.0656,10.1165,50.325,72.4036
lfw-deepfunneled/lfw-deepfunneled/Hugo_Chavez/Hugo_Chavez_0007.jpg,1,1.83687,0.05666,0.982024,18.9414,15.0836,47.0698,83.9704
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0298.jpg,1,0.822787,0.05432,0.917149,13.1775,10.2287,2.80179,28.0022
